query_index,gt_rank,ap,precision_5,precision_10,recall_5,recall_10,f1_5,f1_10
1083,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1084,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1085,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1086,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1087,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1088,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1089,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1090,5,0.2,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1091,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1092,7,0.14285714285714285,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
1093,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1095,6,0.16666666666666666,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
1096,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1097,5,0.2,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1098,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1099,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1100,8,0.125,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
1101,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1102,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1103,8,0.125,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
1104,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1105,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1106,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1107,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1108,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1109,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1110,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1111,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1112,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1113,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1114,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1115,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1116,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1117,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1118,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1119,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1120,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1121,6,0.16666666666666666,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
1122,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1123,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1124,9,0.1111111111111111,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
1125,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1126,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1127,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1128,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1129,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1130,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1132,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1133,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1134,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1135,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1136,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1137,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1138,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1139,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1140,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1141,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1142,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1143,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1144,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1145,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1146,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1147,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1148,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1149,8,0.125,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
1150,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1151,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1152,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1153,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1154,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1155,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1156,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1157,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1158,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1159,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1160,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1161,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1162,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1163,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1164,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1165,9,0.1111111111111111,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
1166,9,0.1111111111111111,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
1167,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1168,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1169,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1170,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1171,5,0.2,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1172,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1173,6,0.16666666666666666,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
1174,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1175,7,0.14285714285714285,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
1176,9,0.1111111111111111,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
1177,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1178,5,0.2,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1179,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1180,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1181,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1182,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1183,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1184,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1185,9,0.1111111111111111,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
1186,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1187,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1188,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1189,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1190,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1191,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1192,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1193,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1194,5,0.2,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1195,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1196,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1197,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1198,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1199,9,0.1111111111111111,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
1200,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1201,9,0.1111111111111111,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
1202,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1203,9,0.1111111111111111,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
1204,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1205,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1206,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1207,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1208,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1209,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1210,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1211,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1212,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1213,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1214,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1215,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1216,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1217,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1218,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1219,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1220,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1221,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1222,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1223,5,0.2,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1224,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1225,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1226,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1227,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1228,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1229,9,0.1111111111111111,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
1230,5,0.2,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1231,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1232,5,0.2,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1233,5,0.2,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1234,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1235,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1236,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1237,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1238,8,0.125,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
1239,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1240,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1241,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1242,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1243,6,0.16666666666666666,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
1244,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1245,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1246,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1247,8,0.125,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
1248,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1249,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1250,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1251,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1252,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1253,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1254,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1255,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1256,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1257,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1258,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1259,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1260,8,0.125,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
1261,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1262,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1263,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1264,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1265,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1266,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1267,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1268,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1269,7,0.14285714285714285,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
1270,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1271,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1272,7,0.14285714285714285,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
1273,8,0.125,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
1274,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1275,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1276,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1277,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1278,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1279,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1280,9,0.1111111111111111,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
1281,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1282,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1284,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1285,8,0.125,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
1286,9,0.1111111111111111,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
1287,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1288,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1289,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1290,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1291,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1292,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1293,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1294,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1295,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1296,9,0.1111111111111111,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
1297,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1298,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1299,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1300,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1301,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1302,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1303,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1304,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1305,5,0.2,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1306,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1307,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1308,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1309,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1310,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1311,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1312,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1313,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1314,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1315,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1316,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1318,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1319,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1320,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1321,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1322,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1323,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1324,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1325,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1326,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1327,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1328,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1329,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1330,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1331,6,0.16666666666666666,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
1332,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1333,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1334,9,0.1111111111111111,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
1335,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1336,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1337,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1338,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1339,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1340,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1341,10,0.1,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
1342,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1343,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1344,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1345,9,0.1111111111111111,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
1346,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1347,10,0.1,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
1348,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1349,6,0.16666666666666666,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
1350,7,0.14285714285714285,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
1351,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1352,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1353,5,0.2,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1354,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1355,9,0.1111111111111111,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
1356,6,0.16666666666666666,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
1357,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1359,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1360,8,0.125,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
1361,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1362,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1363,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1364,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1365,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1366,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1367,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1368,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1369,6,0.16666666666666666,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
1370,6,0.16666666666666666,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
1371,5,0.2,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1372,7,0.14285714285714285,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
1373,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1374,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1375,7,0.14285714285714285,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
1376,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1377,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1378,9,0.1111111111111111,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
1379,9,0.1111111111111111,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
1380,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1381,10,0.1,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
1382,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1383,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1384,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1385,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1386,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1387,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1388,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1389,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1390,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1391,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1392,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1393,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1395,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1396,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1397,5,0.2,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1398,5,0.2,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1399,5,0.2,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1400,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1401,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1402,8,0.125,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
1403,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1404,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1405,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1406,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1407,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1408,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1409,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1410,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1411,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1412,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1413,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1414,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1415,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1416,5,0.2,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1417,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1418,7,0.14285714285714285,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
1419,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1420,7,0.14285714285714285,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
1421,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1422,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1423,5,0.2,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1424,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1425,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1426,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1427,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1428,10,0.1,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
1429,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1431,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1432,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1433,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1434,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1435,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
